MarketingSegments,MarketingSegments2,MarketingSegments3,CalendarDateColumn,Leads,Temp
A,c,z,2018-12-09,100.797208491713,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-10,409.292330779135,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-11,346.865908242762,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-12,168.130274768919,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-13,347.83788593486,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-14,175.369249936193,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-15,494.459452386946,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-16,316.633704677224,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-17,224.819026328623,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-18,248.682190943509,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-19,174.945639260113,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-20,118.441899027675,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-21,476.713740639389,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-22,278.421185258776,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-23,165.884256362915,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-24,278.858291078359,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-25,414.658388122916,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-26,242.266594804823,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-27,288.976666890085,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-28,344.578672666103,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-29,363.958269450814,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-30,117.635647859424,2021-12-22T04:41:27.012024Z
A,c,z,2018-12-31,339.866589196026,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-01,191.770739946514,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-02,361.13520488143,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-03,206.045304425061,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-04,124.693970289081,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-05,307.532906718552,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-06,269.987603183836,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-07,447.849569190294,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-08,157.625856809318,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-09,148.563674837351,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-10,183.458051458001,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-11,375.771643780172,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-12,230.83562431857,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-13,143.902854900807,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-14,351.903776079416,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-15,379.560452140868,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-16,364.08963734284,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-17,134.694470372051,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-18,129.255643486977,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-19,471.37784268707,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-20,442.505422327667,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-21,366.032240260392,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-22,149.153884407133,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-23,403.923459164798,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-24,286.665344238281,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-25,188.483335077763,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-26,431.730445846915,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-27,398.066241946071,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-28,186.840801127255,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-29,264.762119296938,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-30,115.088673867285,2021-12-22T04:41:27.012024Z
A,c,z,2019-01-31,145.120445359498,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-01,476.319892145693,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-02,406.61143520847,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-03,449.528966378421,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-04,359.402171894908,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-05,359.230507817119,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-06,327.726564928889,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-07,332.696234155446,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-08,248.918724711984,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-09,383.526779245585,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-10,396.097914874554,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-11,134.213935118169,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-12,438.184254523367,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-13,230.309940315783,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-14,346.854611299932,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-15,339.246272109449,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-16,201.470215898007,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-17,110.702060908079,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-18,274.738175235689,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-19,345.453849807382,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-20,364.010586589575,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-21,289.985425211489,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-22,340.687245037407,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-23,341.373932361603,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-24,406.469258759171,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-25,307.434254512191,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-26,341.407813131809,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-27,443.856911174953,2021-12-22T04:41:27.012024Z
A,c,z,2019-02-28,458.341326471418,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-01,344.540103990585,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-02,396.987078152597,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-03,419.824048131704,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-04,488.686226587743,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-05,270.050889626145,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-06,423.982715420425,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-07,360.820390935987,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-08,127.714445441961,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-09,190.706868004054,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-10,491.344779450446,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-11,446.006632968783,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-12,235.961777810007,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-13,215.536276437342,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-14,317.139647062868,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-15,277.934844046831,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-16,268.245736323297,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-17,115.009045787156,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-18,163.659143820405,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-19,242.253565043211,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-20,170.113194175065,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-21,444.695195369422,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-22,465.087151061744,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-23,234.724784456193,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-24,168.299608491361,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-25,205.718287173659,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-26,191.173106152564,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-27,117.53363693133,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-28,354.274544771761,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-29,360.701417457312,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-30,254.390447493643,2021-12-22T04:41:27.012024Z
A,c,z,2019-03-31,449.805817753077,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-01,492.280979733914,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-02,489.96630422771,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-03,479.351699538529,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-04,437.320906948298,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-05,438.187425397337,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-06,222.012965846807,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-07,411.000714357942,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-08,208.697869535536,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-09,308.786782249808,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-10,237.591782119125,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-11,390.296257100999,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-12,398.031477443874,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-13,195.485371816903,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-14,440.197608992457,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-15,178.676106221974,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-16,133.814572542906,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-17,285.61477093026,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-18,274.5107376948,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-19,364.210527855903,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-20,461.898150667548,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-21,100.779883749783,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-22,114.952579233795,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-23,152.949710283428,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-24,382.323513086885,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-25,354.608327150345,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-26,496.901476848871,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-27,407.439487893134,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-28,392.619479447603,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-29,458.486228436232,2021-12-22T04:41:27.012024Z
A,c,z,2019-04-30,382.737558335066,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-01,211.683297716081,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-02,443.564413953573,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-03,310.925488267094,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-04,147.125652059913,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-05,307.451081741601,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-06,411.175675224513,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-07,250.219606142491,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-08,392.850342206657,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-09,297.679856792092,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-10,496.127598639578,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-11,252.751041483134,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-12,302.594902925193,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-13,228.302237857133,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-14,391.647686902434,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-15,393.063837941736,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-16,371.790563222021,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-17,430.510295182467,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-18,466.651711147279,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-19,356.180129013956,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-20,217.551299184561,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-21,227.263153996319,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-22,240.841956902295,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-23,350.060231983662,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-24,379.242236819118,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-25,293.960900139064,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-26,360.581766720861,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-27,185.211592540145,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-28,492.736249789596,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-29,437.135678250343,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-30,445.427001174539,2021-12-22T04:41:27.012024Z
A,c,z,2019-05-31,451.711491122842,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-01,112.552918214351,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-02,155.085033271462,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-03,461.945525184274,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-04,124.739904236048,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-05,322.885469719768,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-06,371.44222073257,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-07,215.382576547563,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-08,424.04707306996,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-09,224.137762747705,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-10,339.890280459076,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-11,195.759569853544,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-12,476.946389768273,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-13,252.862366754562,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-14,493.477421440184,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-15,467.492019571364,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-16,499.325654935092,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-17,359.11338897422,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-18,419.230468478054,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-19,447.916449513286,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-20,271.661944221705,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-21,124.453346058726,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-22,447.278054058552,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-23,331.79106162861,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-24,262.637945543975,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-25,116.480925865471,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-26,423.393969237804,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-27,358.400752395391,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-28,465.298986807466,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-29,423.075955547392,2021-12-22T04:41:27.012024Z
A,c,z,2019-06-30,132.609072141349,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-01,242.151922173798,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-02,317.649154923856,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-03,193.262882530689,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-04,374.953796714544,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-05,229.065078683198,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-06,248.840520437807,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-07,444.716577790678,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-08,342.194594722241,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-09,431.36683255434,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-10,411.919188778847,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-11,335.038179252297,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-12,283.095728047192,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-13,427.178448811173,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-14,329.148898459971,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-15,429.165300074965,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-16,417.304847203195,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-17,376.490170881152,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-18,155.718051549047,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-19,186.170119792223,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-20,294.023095630109,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-21,123.900154046714,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-22,354.639459308237,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-23,432.675234694034,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-24,428.580045513809,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-25,440.206121280789,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-26,495.502682495862,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-27,193.596632126719,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-28,416.887182183564,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-29,128.01720360294,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-30,301.440059952438,2021-12-22T04:41:27.012024Z
A,c,z,2019-07-31,197.802380099893,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-01,114.210761338472,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-02,328.357728105038,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-03,342.235691752285,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-04,117.388798762113,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-05,168.394663371146,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-06,110.509268473834,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-07,156.938844826072,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-08,233.990259841085,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-09,387.691812682897,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-10,133.652033563703,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-11,174.098941497505,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-12,220.783784240484,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-13,271.701317280531,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-14,344.994882121682,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-15,324.445609282702,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-16,268.701224587858,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-17,423.564600199461,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-18,234.592391643673,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-19,282.899381034076,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-20,401.860153768212,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-21,186.383292265236,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-22,319.385155383498,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-23,184.782403800637,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-24,440.168773010373,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-25,248.535793274641,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-26,183.705378137529,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-27,282.738235313445,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-28,369.843688607216,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-29,436.982990894467,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-30,120.683238562197,2021-12-22T04:41:27.012024Z
A,c,z,2019-08-31,231.006601266563,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-01,374.195762071759,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-02,228.74790141359,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-03,269.708738196641,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-04,456.852351408452,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-05,234.406427014619,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-06,118.842364661396,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-07,477.415916323662,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-08,276.722724549472,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-09,298.308054357767,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-10,388.11733815819,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-11,116.08856106177,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-12,354.107812605798,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-13,223.632337525487,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-14,266.656693536788,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-15,315.884794015437,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-16,179.386456497014,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-17,220.654159132391,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-18,192.103890329599,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-19,237.759525422007,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-20,459.259172622114,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-21,488.095715735108,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-22,485.713126510382,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-23,135.076424945146,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-24,218.810276221484,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-25,214.847368188202,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-26,169.339728914201,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-27,396.186839789152,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-28,110.880369879305,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-29,266.167809907347,2021-12-22T04:41:27.012024Z
A,c,z,2019-09-30,437.102393247187,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-01,117.281062714756,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-02,222.194088902324,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-03,366.805039998144,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-04,492.524162400514,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-05,365.997260995209,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-06,490.749515127391,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-07,313.60711120069,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-08,400.656830985099,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-09,435.876621399075,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-10,468.220747169107,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-11,397.962967306376,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-12,439.847233705223,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-13,266.082977131009,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-14,254.468193370849,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-15,359.961901977658,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-16,176.457701064646,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-17,490.984866023064,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-18,211.932429205626,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-19,450.334698706865,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-20,495.597379375249,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-21,232.586418651044,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-22,388.86986002326,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-23,457.824278343469,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-24,310.820225067437,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-25,450.891964044422,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-26,364.09909920767,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-27,163.90577275306,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-28,387.5981987454,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-29,171.10457578674,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-30,144.707146752626,2021-12-22T04:41:27.012024Z
A,c,z,2019-10-31,490.474706050009,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-01,289.946889132261,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-02,340.034489147365,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-03,116.731606051326,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-04,247.584175691009,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-05,354.138570930809,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-06,409.847617987543,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-07,365.053488314152,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-08,321.409321855754,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-09,454.837501607835,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-10,444.496523030102,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-11,228.672898281366,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-12,454.390496853739,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-13,365.985323116183,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-14,283.864725101739,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-15,481.910950876772,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-16,297.96299263835,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-17,213.901964109391,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-18,434.880863968283,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-19,438.953976240009,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-20,405.571503099054,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-21,300.05570165813,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-22,453.639689460397,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-23,276.206714194268,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-24,496.550979372114,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-25,204.480587132275,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-26,206.404524482787,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-27,139.197160582989,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-28,483.910618536174,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-29,173.186390660703,2021-12-22T04:41:27.012024Z
A,c,z,2019-11-30,321.439448744059,2021-12-22T04:41:27.012024Z
A,c,z,2019-12-01,496.699923463166,2021-12-22T04:41:27.012024Z
A,c,z,2019-12-02,310.414456855506,2021-12-22T04:41:27.012024Z
A,c,z,2019-12-03,122.198751755059,2021-12-22T04:41:27.012024Z
